"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000280","nuclear division","62/215","453/18860",0.136865342163355,12.0059551311669,25.4614245899331,1.67475224846952e-49,4.08639548626563e-46,3.45527832315817e-46,"RACGAP1/AURKA/PLK1/TPX2/NCAPG/ESPL1/CCNB1/CDCA2/NEK2/SPC25/BUB1B/KIF23/CCNB2/NCAPH/NUF2/SKA3/AURKB/BIRC5/KIF4A/CDC20/RAD51AP1/KIF11/BUB1/SKA1/KIF2C/SGO1/CDC25C/TTK/KIF14/DLGAP5/MAD2L1/RAD51/SPAG5/NDC80/KIFC1/CHEK1/CDCA8/KIF18B/CDK1/UBE2S/TOP2A/MYBL2/CENPE/TESMIN/CENPI/KNL1/MKI67/ASPM/ZWINT/KIF15/RAD54L/NCAPG2/UBE2C/CDT1/CENPF/TRIP13/ANLN/UHRF1/SPC24/PKMYT1/PTTG1/CCNE1",62
"GO:0140014","mitotic nuclear division","52/215","281/18860",0.185053380782918,16.2330547049574,27.6265313625257,2.82726055919431e-48,3.44925788221706e-45,2.91654247158992e-45,"RACGAP1/AURKA/PLK1/TPX2/NCAPG/ESPL1/CCNB1/CDCA2/NEK2/SPC25/BUB1B/KIF23/NCAPH/NUF2/SKA3/AURKB/BIRC5/KIF4A/CDC20/KIF11/BUB1/SKA1/KIF2C/CDC25C/TTK/KIF14/DLGAP5/MAD2L1/SPAG5/NDC80/KIFC1/CHEK1/CDCA8/KIF18B/CDK1/UBE2S/MYBL2/CENPE/CENPI/KNL1/MKI67/ZWINT/KIF15/NCAPG2/UBE2C/CDT1/CENPF/TRIP13/ANLN/UHRF1/SPC24/PKMYT1",52
"GO:0007059","chromosome segregation","60/215","434/18860",0.138248847926267,12.1273175436716,25.1835632851116,4.26948166472025e-48,3.47251175397247e-45,2.93620493433393e-45,"RACGAP1/AURKA/PLK1/TPX2/NCAPG/ESPL1/HJURP/CCNB1/CDCA2/NEK2/SPC25/BUB1B/KIF23/CCNB2/NCAPH/NUF2/SKA3/AURKB/BIRC5/KIF4A/CDC20/KIF11/BUB1/SKA1/KIF2C/SGO1/ESCO2/TTK/KIF14/DLGAP5/MAD2L1/SPAG5/NDC80/FAM83D/KIFC1/SGO2/CDCA8/KIF18B/CDK1/CENPW/TOP2A/MYBL2/CENPE/CENPI/ECT2/KNL1/MKI67/ASPM/ZWINT/CDC6/KIF15/NCAPG2/UBE2C/CDT1/CENPF/TRIP13/UHRF1/SPC24/PTTG1/CCNE1",60
"GO:0098813","nuclear chromosome segregation","54/215","323/18860",0.1671826625387,14.6654186766506,26.601237740007,1.09823925876024e-47,6.69925947843743e-45,5.66460249255279e-45,"RACGAP1/AURKA/PLK1/TPX2/NCAPG/ESPL1/CCNB1/NEK2/SPC25/BUB1B/KIF23/CCNB2/NCAPH/NUF2/SKA3/AURKB/BIRC5/KIF4A/CDC20/KIF11/BUB1/SKA1/KIF2C/SGO1/TTK/KIF14/DLGAP5/MAD2L1/SPAG5/NDC80/FAM83D/KIFC1/CDCA8/KIF18B/CDK1/TOP2A/MYBL2/CENPE/CENPI/ECT2/KNL1/ASPM/ZWINT/CDC6/KIF15/NCAPG2/UBE2C/CDT1/CENPF/TRIP13/UHRF1/SPC24/PTTG1/CCNE1",54
"GO:0000070","mitotic sister chromatid segregation","44/215","192/18860",0.229166666666667,20.1027131782946,28.568940827847,4.10111514442637e-45,2.00134419048007e-42,1.69224961748962e-42,"RACGAP1/PLK1/TPX2/NCAPG/ESPL1/CCNB1/NEK2/SPC25/BUB1B/KIF23/NCAPH/NUF2/SKA3/AURKB/BIRC5/KIF4A/CDC20/KIF11/BUB1/SKA1/KIF2C/TTK/KIF14/DLGAP5/MAD2L1/SPAG5/NDC80/KIFC1/CDCA8/KIF18B/CDK1/MYBL2/CENPE/CENPI/KNL1/ZWINT/KIF15/NCAPG2/UBE2C/CDT1/CENPF/TRIP13/UHRF1/SPC24",44
"GO:0000819","sister chromatid segregation","46/215","233/18860",0.197424892703863,17.3182952390458,26.9140252762561,5.67299803134148e-44,2.3070191994122e-41,1.95071511253146e-41,"RACGAP1/PLK1/TPX2/NCAPG/ESPL1/CCNB1/NEK2/SPC25/BUB1B/KIF23/NCAPH/NUF2/SKA3/AURKB/BIRC5/KIF4A/CDC20/KIF11/BUB1/SKA1/KIF2C/TTK/KIF14/DLGAP5/MAD2L1/SPAG5/NDC80/KIFC1/CDCA8/KIF18B/CDK1/TOP2A/MYBL2/CENPE/CENPI/KNL1/ZWINT/CDC6/KIF15/NCAPG2/UBE2C/CDT1/CENPF/TRIP13/UHRF1/SPC24",46
"GO:0007088","regulation of mitotic nuclear division","30/215","119/18860",0.252100840336134,22.1145202266953,24.8116521775766,3.38820899163594e-32,1.1810328485131e-29,9.98630018587436e-30,"AURKA/PLK1/ESPL1/CCNB1/CDCA2/NEK2/SPC25/BUB1B/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/CDC25C/TTK/DLGAP5/MAD2L1/NDC80/CHEK1/CDCA8/KNL1/MKI67/ZWINT/UBE2C/CENPF/TRIP13/SPC24/PKMYT1",30
"GO:1905818","regulation of chromosome separation","26/215","76/18860",0.342105263157895,30.0097919216646,27.2116412346192,6.003131248636e-32,1.83095503083398e-29,1.5481759535956e-29,"PLK1/NCAPG/ESPL1/CCNB1/SPC25/BUB1B/NCAPH/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/TTK/DLGAP5/MAD2L1/NDC80/CDCA8/KNL1/ZWINT/NCAPG2/UBE2C/CENPF/TRIP13/SPC24",26
"GO:0044772","mitotic cell cycle phase transition","47/215","461/18860",0.101952277657267,8.9433486354235,18.5419046577887,2.95308688912429e-31,8.00614667718141e-29,6.76964947682294e-29,"AURKA/PLK1/FOXM1/CCNA2/ESPL1/CCNB1/SPC25/BUB1B/CCNB2/NUF2/SKA3/CDKN3/AURKB/BIRC5/CDC20/BUB1/SKA1/CDC25C/TTK/KIF14/DLGAP5/CDC25A/MAD2L1/NDC80/MELK/ORC1/CHEK1/CDCA8/RRM2/CDK1/UBE2S/CENPE/KNL1/TICRR/ZWINT/CDC6/UBE2C/CENPF/TRIP13/ANLN/CLSPN/SPC24/PKMYT1/E2F7/EIF4EBP1/CCNE1/IQGAP3",47
"GO:0051304","chromosome separation","26/215","83/18860",0.313253012048193,27.4788456150182,25.9610561729086,8.80662063569109e-31,2.14881543510863e-28,1.81694488904785e-28,"PLK1/NCAPG/ESPL1/CCNB1/SPC25/BUB1B/NCAPH/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/TTK/DLGAP5/MAD2L1/NDC80/CDCA8/KNL1/ZWINT/NCAPG2/UBE2C/CENPF/TRIP13/SPC24",26
"GO:0051783","regulation of nuclear division","31/215","147/18860",0.210884353741497,18.4989716816959,22.8716161264588,1.25528870548472e-30,2.7844585830752e-28,2.35441709354072e-28,"AURKA/PLK1/ESPL1/CCNB1/CDCA2/NEK2/SPC25/BUB1B/NUF2/SKA3/AURKB/BIRC5/CDC20/RAD51AP1/BUB1/SKA1/CDC25C/TTK/DLGAP5/MAD2L1/NDC80/CHEK1/CDCA8/KNL1/MKI67/ZWINT/UBE2C/CENPF/TRIP13/SPC24/PKMYT1",31
"GO:0051983","regulation of chromosome segregation","30/215","134/18860",0.223880597014925,19.6390142311697,23.2514582734391,1.68138813478396e-30,3.41882254072739e-28,2.89080767033032e-28,"PLK1/NCAPG/ESPL1/CCNB1/SPC25/BUB1B/NCAPH/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/KIF2C/TTK/DLGAP5/MAD2L1/NDC80/CDCA8/CDK1/CENPE/KNL1/ZWINT/CDC6/NCAPG2/UBE2C/CENPF/TRIP13/SPC24",30
"GO:0010965","regulation of mitotic sister chromatid separation","23/215","61/18860",0.377049180327869,33.0751048417842,26.9440573698871,1.57387556815325e-29,2.95404337407226e-27,2.4978106182837e-27,"PLK1/ESPL1/CCNB1/SPC25/BUB1B/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/TTK/DLGAP5/MAD2L1/NDC80/CDCA8/KNL1/ZWINT/UBE2C/CENPF/TRIP13/SPC24",23
"GO:0051306","mitotic sister chromatid separation","23/215","64/18860",0.359375,31.5247093023256,26.2667397950701,5.97266549765177e-29,1.04095027244788e-26,8.80182283864471e-27,"PLK1/ESPL1/CCNB1/SPC25/BUB1B/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/TTK/DLGAP5/MAD2L1/NDC80/CDCA8/KNL1/ZWINT/UBE2C/CENPF/TRIP13/SPC24",23
"GO:0051310","metaphase chromosome alignment","26/215","104/18860",0.25,21.9302325581395,22.983595931806,6.70577910529107e-28,1.09080673446068e-25,9.22338740096176e-26,"RACGAP1/CCNB1/NEK2/SPC25/NUF2/SKA3/AURKB/BIRC5/SKA1/KIF2C/SGO1/TTK/KIF14/SPAG5/NDC80/FAM83D/KIFC1/CDCA8/CDK1/CENPE/ECT2/KNL1/ZWINT/CDT1/CENPF/SPC24",26
"GO:0030071","regulation of mitotic metaphase/anaphase transition","25/215","92/18860",0.271739130434783,23.8372093023256,23.5789963302458,7.19656568707813e-28,1.09747626727941e-25,9.27978207017969e-26,"PLK1/ESPL1/CCNB1/SPC25/BUB1B/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/TTK/DLGAP5/MAD2L1/NDC80/CDCA8/CENPE/KNL1/ZWINT/CDC6/UBE2C/CENPF/TRIP13/SPC24",25
"GO:0033045","regulation of sister chromatid segregation","26/215","107/18860",0.242990654205607,21.3153662247338,22.6296863250942,1.51508490429829e-27,2.17459245087519e-25,1.83874081264684e-25,"PLK1/ESPL1/CCNB1/SPC25/BUB1B/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/TTK/DLGAP5/MAD2L1/NDC80/CDCA8/CDK1/CENPE/KNL1/ZWINT/CDC6/UBE2C/CENPF/TRIP13/SPC24",26
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","25/215","95/18860",0.263157894736842,23.0844553243574,23.1724299104702,1.767148330809e-27,2.39546773731887e-25,2.02550334993313e-25,"PLK1/ESPL1/CCNB1/SPC25/BUB1B/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/TTK/DLGAP5/MAD2L1/NDC80/CDCA8/CENPE/KNL1/ZWINT/CDC6/UBE2C/CENPF/TRIP13/SPC24",25
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","25/215","96/18860",0.260416666666667,22.843992248062,23.0410509615025,2.3661486888821e-27,3.03863305309069e-25,2.56933597241491e-25,"PLK1/ESPL1/CCNB1/SPC25/BUB1B/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/TTK/DLGAP5/MAD2L1/NDC80/CDCA8/CENPE/KNL1/ZWINT/CDC6/UBE2C/CENPF/TRIP13/SPC24",25
"GO:0050000","chromosome localization","27/215","124/18860",0.217741935483871,19.1005251312828,21.7150555587566,3.57871836928065e-27,4.36603641052239e-25,3.69173052831056e-25,"RACGAP1/CCNB1/NEK2/SPC25/NUF2/SKA3/AURKB/BIRC5/SKA1/KIF2C/SGO1/TTK/KIF14/DLGAP5/SPAG5/NDC80/FAM83D/KIFC1/CDCA8/CDK1/CENPE/ECT2/KNL1/ZWINT/CDT1/CENPF/SPC24",27
"GO:1901990","regulation of mitotic cell cycle phase transition","39/215","357/18860",0.109243697478992,9.58295876490131,17.5811559415361,4.73637750386479e-27,5.50321957591908e-25,4.65328316169172e-25,"AURKA/PLK1/ESPL1/CCNB1/SPC25/BUB1B/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/CDC25C/TTK/KIF14/DLGAP5/CDC25A/MAD2L1/NDC80/ORC1/CHEK1/CDCA8/RRM2/CDK1/CENPE/KNL1/TICRR/ZWINT/CDC6/UBE2C/CENPF/TRIP13/ANLN/CLSPN/SPC24/PKMYT1/E2F7/CCNE1",39
"GO:0044784","metaphase/anaphase transition of cell cycle","25/215","99/18860",0.252525252525253,22.1517500587268,22.6586107040998,5.55975267632802e-27,6.16627115010926e-25,5.21393073952293e-25,"PLK1/ESPL1/CCNB1/SPC25/BUB1B/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/TTK/DLGAP5/MAD2L1/NDC80/CDCA8/CENPE/KNL1/ZWINT/CDC6/UBE2C/CENPF/TRIP13/SPC24",25
"GO:0007094","mitotic spindle assembly checkpoint signaling","20/215","48/18860",0.416666666666667,36.5503875968992,26.4816377306681,7.07117817381146e-27,6.90146989763999e-25,5.83558282975599e-25,"PLK1/CCNB1/SPC25/BUB1B/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/TTK/MAD2L1/NDC80/CDCA8/KNL1/ZWINT/CENPF/TRIP13/SPC24",20
"GO:0071173","spindle assembly checkpoint signaling","20/215","48/18860",0.416666666666667,36.5503875968992,26.4816377306681,7.07117817381146e-27,6.90146989763999e-25,5.83558282975599e-25,"PLK1/CCNB1/SPC25/BUB1B/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/TTK/MAD2L1/NDC80/CDCA8/KNL1/ZWINT/CENPF/TRIP13/SPC24",20
"GO:0071174","mitotic spindle checkpoint signaling","20/215","48/18860",0.416666666666667,36.5503875968992,26.4816377306681,7.07117817381146e-27,6.90146989763999e-25,5.83558282975599e-25,"PLK1/CCNB1/SPC25/BUB1B/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/TTK/MAD2L1/NDC80/CDCA8/KNL1/ZWINT/CENPF/TRIP13/SPC24",20
"GO:0033047","regulation of mitotic sister chromatid segregation","21/215","57/18860",0.368421052631579,32.3182374541004,25.4283706846137,8.62284386629037e-27,7.79249593842537e-25,6.58899570289635e-25,"PLK1/CCNB1/SPC25/BUB1B/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/TTK/MAD2L1/NDC80/CDCA8/CDK1/KNL1/ZWINT/CENPF/TRIP13/SPC24",21
"GO:0045839","negative regulation of mitotic nuclear division","21/215","57/18860",0.368421052631579,32.3182374541004,25.4283706846137,8.62284386629037e-27,7.79249593842537e-25,6.58899570289635e-25,"PLK1/CCNB1/SPC25/BUB1B/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/TTK/MAD2L1/NDC80/CHEK1/CDCA8/KNL1/ZWINT/CENPF/TRIP13/SPC24",21
"GO:1901987","regulation of cell cycle phase transition","43/215","468/18860",0.0918803418803419,8.05982905982906,16.6073370300209,1.02690837079208e-26,8.94877294547385e-25,7.56669325846797e-25,"AURKA/PLK1/ESPL1/CCNB1/SPC25/BUB1B/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/CDC25C/TTK/KIF14/DLGAP5/CDC25A/MAD2L1/RAD51/NDC80/ORC1/FAM83D/CDC45/CHEK1/CDCA8/RRM2/CDK1/CENPE/KNL1/TICRR/ZWINT/CDC6/UBE2C/CDT1/CENPF/TRIP13/ANLN/CLSPN/SPC24/PKMYT1/E2F7/CCNE1",43
"GO:0031577","spindle checkpoint signaling","20/215","49/18860",0.408163265306122,35.8044613194115,26.1953605913129,1.18299859755167e-26,9.95350544146924e-25,8.41625136552188e-25,"PLK1/CCNB1/SPC25/BUB1B/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/TTK/MAD2L1/NDC80/CDCA8/KNL1/ZWINT/CENPF/TRIP13/SPC24",20
"GO:0033046","negative regulation of sister chromatid segregation","20/215","50/18860",0.4,35.0883720930233,25.9175671565578,1.95221312376695e-26,1.44345455211859e-24,1.22052239954808e-24,"PLK1/CCNB1/SPC25/BUB1B/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/TTK/MAD2L1/NDC80/CDCA8/KNL1/ZWINT/CENPF/TRIP13/SPC24",20
"GO:0033048","negative regulation of mitotic sister chromatid segregation","20/215","50/18860",0.4,35.0883720930233,25.9175671565578,1.95221312376695e-26,1.44345455211859e-24,1.22052239954808e-24,"PLK1/CCNB1/SPC25/BUB1B/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/TTK/MAD2L1/NDC80/CDCA8/KNL1/ZWINT/CENPF/TRIP13/SPC24",20
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition","20/215","50/18860",0.4,35.0883720930233,25.9175671565578,1.95221312376695e-26,1.44345455211859e-24,1.22052239954808e-24,"PLK1/CCNB1/SPC25/BUB1B/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/TTK/MAD2L1/NDC80/CDCA8/KNL1/ZWINT/CENPF/TRIP13/SPC24",20
"GO:2000816","negative regulation of mitotic sister chromatid separation","20/215","50/18860",0.4,35.0883720930233,25.9175671565578,1.95221312376695e-26,1.44345455211859e-24,1.22052239954808e-24,"PLK1/CCNB1/SPC25/BUB1B/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/TTK/MAD2L1/NDC80/CDCA8/KNL1/ZWINT/CENPF/TRIP13/SPC24",20
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","20/215","52/18860",0.384615384615385,33.7388193202147,25.3857935166629,5.11654993747723e-26,3.56696624212699e-24,3.01607154209184e-24,"PLK1/CCNB1/SPC25/BUB1B/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/TTK/MAD2L1/NDC80/CDCA8/KNL1/ZWINT/CENPF/TRIP13/SPC24",20
"GO:1905819","negative regulation of chromosome separation","20/215","52/18860",0.384615384615385,33.7388193202147,25.3857935166629,5.11654993747723e-26,3.56696624212699e-24,3.01607154209184e-24,"PLK1/CCNB1/SPC25/BUB1B/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/TTK/MAD2L1/NDC80/CDCA8/KNL1/ZWINT/CENPF/TRIP13/SPC24",20
"GO:0051985","negative regulation of chromosome segregation","20/215","53/18860",0.377358490566038,33.1022378236068,25.1310622951996,8.13641403192892e-26,5.51468062164071e-24,4.66297412356161e-24,"PLK1/CCNB1/SPC25/BUB1B/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/TTK/MAD2L1/NDC80/CDCA8/KNL1/ZWINT/CENPF/TRIP13/SPC24",20
"GO:0051784","negative regulation of nuclear division","21/215","64/18860",0.328125,28.7834302325581,23.9078487301921,1.55112359165107e-25,1.02290312530503e-23,8.64922401034453e-24,"PLK1/CCNB1/SPC25/BUB1B/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/TTK/MAD2L1/NDC80/CHEK1/CDCA8/KNL1/ZWINT/CENPF/TRIP13/SPC24",21
"GO:0008608","attachment of spindle microtubules to kinetochore","20/215","55/18860",0.363636363636364,31.8985200845666,24.6422137956219,1.99081066963699e-25,1.2783100089248e-23,1.08088335525997e-23,"RACGAP1/CCNB1/NEK2/SPC25/NUF2/SKA3/AURKB/BIRC5/SKA1/KIF2C/SGO1/SPAG5/NDC80/CDCA8/CDK1/CENPE/ECT2/KNL1/CDT1/SPC24",20
"GO:0090068","positive regulation of cell cycle process","34/215","278/18860",0.122302158273381,10.7284590931906,17.5475946464489,2.91127151734997e-25,1.82141089803434e-23,1.54010584993413e-23,"RACGAP1/AURKA/NCAPG/ESPL1/CCNB1/KIF23/NCAPH/SKA3/AURKB/BIRC5/CDC20/RAD51AP1/BUB1/SKA1/CDC25C/KIF14/DLGAP5/CDC25A/MAD2L1/SPAG5/NDC80/FAM83D/CHEK1/CDCA8/RRM2/CDK1/PLK4/ECT2/KNL1/CDC6/NCAPG2/UBE2C/E2F7/CCNE1",34
"GO:0045787","positive regulation of cell cycle","37/215","349/18860",0.106017191977077,9.29992670087293,16.8061949284176,3.28191896794999e-25,2.00197057044949e-23,1.69277925715315e-23,"RACGAP1/AURKA/NCAPG/ESPL1/CCNB1/KIF23/NCAPH/SKA3/AURKB/BIRC5/CDC20/RAD51AP1/BUB1/SKA1/CDC25C/KIF14/DLGAP5/CDC25A/MAD2L1/SPAG5/NDC80/FAM83D/CHEK1/CDCA8/RRM2/CDK1/PLK4/ECT2/KNL1/CDC6/NCAPG2/UBE2C/E2F7/EIF4EBP1/CCNE1/ASCL1/MAGEA4",37
"GO:0000075","cell cycle checkpoint signaling","29/215","187/18860",0.155080213903743,13.6037806243005,18.5999576964197,1.20786657575509e-24,7.18827913376201e-23,6.07809624770213e-23,"PLK1/CCNB1/SPC25/BUB1B/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/TTK/MAD2L1/RAD51/NDC80/ORC1/CDC45/CHEK1/CDCA8/CDK1/KNL1/TICRR/ZWINT/CDC6/CDT1/CENPF/TRIP13/CLSPN/SPC24",29
"GO:0007093","mitotic cell cycle checkpoint signaling","26/215","136/18860",0.191176470588235,16.7701778385773,19.8200203095513,1.24362804858907e-24,7.22488675846984e-23,6.10905006324456e-23,"PLK1/CCNB1/SPC25/BUB1B/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/TTK/MAD2L1/NDC80/ORC1/CHEK1/CDCA8/CDK1/KNL1/TICRR/ZWINT/CDC6/CENPF/TRIP13/CLSPN/SPC24",26
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","28/215","170/18860",0.164705882352941,14.4481532147743,18.9138449604808,1.42464116609415e-24,8.08401033783659e-23,6.83548760231222e-23,"RACGAP1/AURKA/CENPA/PLK1/TPX2/ESPL1/CCNB1/NEK2/SPC25/KIF23/NUF2/AURKB/BIRC5/KIF4A/CDC20/KIF11/TTK/DLGAP5/MAD2L1/NDC80/KIFC1/CDCA8/CDK1/MYBL2/CENPE/KIF15/UHRF1/SAPCD2",28
"GO:0007051","spindle organization","29/215","209/18860",0.138755980861244,12.1718037164794,17.4398499946281,3.16623595908931e-23,1.75582175913134e-21,1.48464652627154e-21,"RACGAP1/AURKA/PLK1/TPX2/ESPL1/CCNB1/NEK2/SPC25/KIF23/CCNB2/NUF2/SKA3/AURKB/BIRC5/KIF4A/CDC20/KIF11/SKA1/TTK/DLGAP5/SPAG5/NDC80/KIFC1/CDCA8/MYBL2/CENPE/ASPM/KIF15/UHRF1",29
"GO:1901991","negative regulation of mitotic cell cycle phase transition","28/215","193/18860",0.145077720207254,12.7263525725991,17.5833534037517,5.34808693107014e-23,2.89985158040248e-21,2.45198839412807e-21,"PLK1/CCNB1/SPC25/BUB1B/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/TTK/MAD2L1/NDC80/ORC1/CHEK1/CDCA8/CDK1/KNL1/TICRR/ZWINT/CDC6/CENPF/TRIP13/CLSPN/SPC24/PKMYT1/E2F7",28
"GO:0033044","regulation of chromosome organization","30/215","244/18860",0.122950819672131,10.7853602744949,16.5206037394829,1.96697294703986e-22,1.04335086756027e-20,8.82212122699799e-21,"PLK1/NCAPG/ESPL1/CCNB1/NEK2/SPC25/BUB1B/NCAPH/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/TTK/DLGAP5/MAD2L1/NDC80/CDCA8/CDK1/CENPE/KNL1/ZWINT/CDC6/NCAPG2/UBE2C/CENPF/TRIP13/SPC24",30
"GO:0010948","negative regulation of cell cycle process","33/215","318/18860",0.10377358490566,9.10311540149188,15.6489305082555,3.05780686837187e-22,1.58745718272923e-20,1.34228476192808e-20,"PLK1/ESPL1/CCNB1/NEK2/SPC25/BUB1B/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/TTK/MAD2L1/RAD51/NDC80/ORC1/CDC45/CHEK1/CDCA8/CDK1/KNL1/TICRR/ZWINT/CDC6/CDT1/CENPF/TRIP13/CLSPN/SPC24/PKMYT1/E2F7",33
"GO:1901988","negative regulation of cell cycle phase transition","31/215","274/18860",0.113138686131387,9.92463079273468,15.9797485065023,4.6522397759314e-22,2.36488855276513e-20,1.99964692123367e-20,"PLK1/CCNB1/SPC25/BUB1B/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/TTK/MAD2L1/RAD51/NDC80/ORC1/CDC45/CHEK1/CDCA8/CDK1/KNL1/TICRR/ZWINT/CDC6/CDT1/CENPF/TRIP13/CLSPN/SPC24/PKMYT1/E2F7",31
"GO:2001251","negative regulation of chromosome organization","21/215","97/18860",0.216494845360825,18.9911292256054,19.0761407090238,2.71813254088676e-21,1.35351906117627e-19,1.14447685932074e-19,"PLK1/ESPL1/CCNB1/SPC25/BUB1B/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/TTK/MAD2L1/NDC80/CDCA8/KNL1/ZWINT/CENPF/TRIP13/SPC24",21
"GO:0007052","mitotic spindle organization","23/215","137/18860",0.167883211678832,14.7268714988966,17.3157576743015,1.51294425709741e-20,7.38316797463535e-19,6.24288577665457e-19,"RACGAP1/AURKA/PLK1/TPX2/CCNB1/NEK2/SPC25/KIF23/NUF2/AURKB/BIRC5/KIF4A/CDC20/KIF11/TTK/DLGAP5/NDC80/KIFC1/CDCA8/MYBL2/CENPE/KIF15/UHRF1",23
"GO:0045930","negative regulation of mitotic cell cycle","28/215","244/18860",0.114754098360656,10.0663362561952,15.3066769598567,3.62295708611002e-20,1.73333633139382e-18,1.46563382637268e-18,"PLK1/CCNB1/SPC25/BUB1B/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/TTK/MAD2L1/NDC80/ORC1/CHEK1/CDCA8/CDK1/KNL1/TICRR/ZWINT/CDC6/CENPF/TRIP13/CLSPN/SPC24/PKMYT1/E2F7",28
"GO:0045786","negative regulation of cell cycle","34/215","399/18860",0.0852130325814536,7.4749664859824,14.0376279547931,3.84921136903176e-20,1.80616841162259e-18,1.52721746625552e-18,"PLK1/ESPL1/CCNB1/NEK2/SPC25/BUB1B/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/TTK/MAD2L1/RAD51/NDC80/ORC1/CDC45/CHEK1/CDCA8/CDK1/KNL1/TICRR/ZWINT/CDC6/CDT1/CENPF/TRIP13/CLSPN/SPC24/PKMYT1/E2F7/INHA",34
"GO:0051225","spindle assembly","22/215","137/18860",0.160583941605839,14.086572738075,16.5080530066769,2.91403210488337e-19,1.34155440300291e-17,1.13436006466165e-17,"RACGAP1/AURKA/PLK1/TPX2/NEK2/KIF23/CCNB2/SKA3/AURKB/BIRC5/KIF4A/CDC20/KIF11/SKA1/SPAG5/NDC80/KIFC1/CDCA8/MYBL2/ASPM/KIF15/UHRF1",22
"GO:0051321","meiotic cell cycle","29/215","299/18860",0.096989966555184,8.50805008944544,14.052689048061,8.08787910674346e-19,3.65452315193594e-17,3.09010585754721e-17,"AURKA/PLK1/ESPL1/NEK2/CCNB2/NCAPH/NUF2/SKA3/CDC20/RAD51AP1/SKA1/EXO1/SGO1/CDC25C/TTK/CDC25A/RAD51/NDC80/SGO2/TOP2A/TESMIN/KNL1/ASPM/ZWINT/RAD54L/TRIP13/PKMYT1/PTTG1/CCNE1",29
"GO:1903046","meiotic cell cycle process","26/215","227/18860",0.114537444933921,10.0473312160639,14.7261558632193,9.04605944998575e-19,4.01316091963004e-17,3.39335435827217e-17,"AURKA/PLK1/ESPL1/CCNB2/NCAPH/NUF2/SKA3/CDC20/RAD51AP1/SKA1/SGO1/CDC25C/TTK/CDC25A/RAD51/NDC80/TOP2A/TESMIN/KNL1/ASPM/ZWINT/RAD54L/TRIP13/PKMYT1/PTTG1/CCNE1",26
