"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
1.66316608152245,4.69288444834551,16.700339233243,7.90348074308831e-51,3.63785927917579e-48,104.812974790531,"ENSG00000117399"
1.24593931015142,3.18434757036424,16.6797789564669,9.86448806512751e-51,4.43489030872198e-48,104.593120367437,"ENSG00000111247"
-1.92504129521391,6.29875263799311,-16.6656253333805,1.1605296700499e-50,5.09894535941016e-48,104.431992565352,"ENSG00000184012"
1.29387738256534,4.52495452590671,16.6547496962531,1.30637055355271e-50,5.53773850036011e-48,104.314579575907,"ENSG00000138160"
1.49391228192572,4.20021154072729,16.6541437667927,1.31769072530812e-50,5.53773850036011e-48,104.306038813545,"ENSG00000146670"
1.05195065676902,2.29929812970611,16.6273533623915,1.76165326952579e-50,7.24601723541971e-48,104.01802080118,"ENSG00000185480"
0.919469345156054,2.85401271044132,16.5937710018254,2.55336777082499e-50,1.02836886969977e-47,103.64993316988,"ENSG00000166451"
1.36140384017627,3.10092365377767,16.5565343966071,3.85233872030527e-50,1.51986555389677e-47,103.242073149354,"ENSG00000169607"
1.43373594853188,4.34214477690338,16.5523725749396,4.05687064007534e-50,1.56854846427873e-47,103.190819093097,"ENSG00000169679"
1.29002776930747,2.4790325077242,16.5150239100641,6.09092902568614e-50,2.30882039067773e-47,102.787751313287,"ENSG00000154839"
1.05204643872023,2.10186223349181,16.4997377346446,7.20956727892757e-50,2.68029528146592e-47,102.620541767069,"ENSG00000146410"
0.765744824699295,0.971203535834151,16.4839376012429,8.58170790007728e-50,3.13021843630743e-47,102.447763565641,"ENSG00000188610"
1.39032608388704,3.06285641166884,16.4046480828059,2.05729215739499e-49,7.36510592347405e-47,101.580691291221,"ENSG00000174371"
1.52294362202048,4.08000707967731,16.3809895139066,2.68181300990337e-49,9.42632892862764e-47,101.317834671225,"ENSG00000142945"
1.05958657488411,1.91566814305425,16.37447272861,2.86505133106034e-49,9.89056648786758e-47,101.252242615753,"ENSG00000129810"
1.13288674967101,2.89205723544493,16.3375119691564,4.30181099867729e-49,1.45899316186718e-46,100.849175542964,"ENSG00000136982"
1.15205722291401,2.24104571613676,16.2407803323864,1.24449831289519e-48,4.14804161808445e-46,99.7957484139019,"ENSG00000158402"
1.12126911050395,2.46461449481866,16.2189059273557,1.58194684798946e-48,5.18342312971731e-46,99.5578271893012,"ENSG00000171320"
1.44483240688266,2.99422235480229,16.2149297171417,1.65680174779218e-48,5.33821523138641e-46,99.5120039639505,"ENSG00000065328"
1.4261024083501,3.1673325709928,16.194747455764,2.06705933060104e-48,6.55088376707856e-46,99.2926137596296,"ENSG00000112742"
1.42422641138532,3.13308534248879,16.1768110341011,2.51599192093119e-48,7.84502513152287e-46,99.0977157905306,"ENSG00000118193"
-2.35008505028852,3.32957751542827,-16.1323538001254,4.1051522037518e-48,1.25969527623698e-45,98.6122588451491,"ENSG00000080293"
1.48311262216206,3.7563571584295,15.9599391654718,2.69977152166266e-47,8.15499735262229e-45,96.7445417534118,"ENSG00000126787"
-2.94783522358833,6.32086616690818,-15.9401012899489,3.35156067433583e-47,9.96805707019389e-45,96.5301005560943,"ENSG00000153446"
1.10300673823442,2.46406200545694,15.9203770892589,4.13390236428834e-47,1.19611665760421e-44,96.3220206840876,"ENSG00000164045"
1.33027745414194,4.05339370259166,15.9204872046444,4.14544879264857e-47,1.19611665760421e-44,96.3192926511233,"ENSG00000164109"
1.0677145183937,2.78728727146202,15.9152842249273,4.36975127071115e-47,1.24229458184394e-44,96.2670032111938,"ENSG00000051180"
-2.03362604452283,3.6428400294582,-15.9004150805557,5.16430945648697e-47,1.44690478859139e-44,96.1013922583153,"ENSG00000108924"
1.22460630652668,3.15571166211909,15.8754162021235,6.74519029121367e-47,1.86282883871061e-44,95.8365340017326,"ENSG00000163507"
1.31700436977552,4.46431652480154,15.7954630722463,1.61707595085979e-46,4.40300172986217e-44,94.9695795502487,"ENSG00000076382"
0.80258644750298,8.33065803666021,15.7877439510844,1.74985441276456e-46,4.69835909827285e-44,94.891284910661,"ENSG00000144381"
1.34150615871789,3.3633337349939,15.7301758382313,3.27455723651548e-46,8.67174527346811e-44,94.2699472074611,"ENSG00000080986"
1.49198828807554,3.67659021372079,15.648113708249,7.99377399546987e-46,2.08831944433005e-43,93.385055478331,"ENSG00000165304"
-2.56182579999968,6.04979014254605,-15.6068566675868,1.24921362424947e-45,3.21997303786542e-43,92.9424064404243,"ENSG00000099994"
1.11455744230087,2.9248277696173,15.5872859051594,1.53622987388463e-45,3.90768367393916e-43,92.7372973272015,"ENSG00000091651"
1.63812815138199,5.96069840650467,15.568234965579,1.89654915709083e-45,4.76156990972467e-43,92.528431076387,"ENSG00000070087"
